ts,ad_id,model_key,price,condition,extras,location,title
2026-09-03T10:15:11+00:00,3502297803,switch_oled,250,neu,0,13627 Charlottenburg,Nintendo Switch Oled inkl. OVP
2026-09-03T10:15:14+00:00,3502325530,xbox_series_s,250,gebraucht,0,85221 Dachau,Xbox Series S konsolen
2026-09-03T10:15:14+00:00,3502327294,xbox_series_x,850,gebraucht,2,38319 Remlingen,Xbox Series X in der Halo Edition
2026-09-03T10:15:14+00:00,3502300117,xbox_series_s,250,gebraucht,0,04600 Altenburg,Xbox Series S
2026-09-03T10:15:14+00:00,3502298837,xbox_series_x,270,gebraucht,0,18225 Kühlungsborn,Xbox Series X 1TB Bundle
2026-09-03T10:15:14+00:00,3502263805,xbox_series_x,500,gebraucht,0,21339 Lüneburg,Xbox Series X 1TB + Controller + Originalverpackung + Garantie
2026-09-03T10:15:14+00:00,3501998972,xbox_series_x,499,gebraucht,0,41749 Viersen,XBOX Series X Top Zustand (Max. 10 mal genutzt)
2026-09-03T10:15:14+00:00,3502288226,xbox_series_s,220,gebraucht,0,12439 Treptow,Verkaufe meine Xbox one Series S !
2026-09-03T10:15:14+00:00,3502281648,xbox_series_s,380,gebraucht,0,84061 Ergoldsbach,Xbox Series S + Controller 512GB
2026-09-03T10:15:14+00:00,3502224878,xbox_series_s,250,neu,1,22085 Hamburg Uhlenhorst,Xbox Series S | 2 Controller *mit OVP*
2026-09-03T10:15:14+00:00,3502213713,xbox_series_x,599,neu,0,52076 Aachen-Brand,Xbox Series X – mit Controller OVP | Makelloser Zustand
2026-09-03T10:15:14+00:00,3502163073,xbox_series_s,195,gebraucht,0,47445 Moers,Xbox Series S
2026-09-03T10:15:22+00:00,3502262361,steamdeck_oled,620,gebraucht,0,39124 Magdeburg,Steam Deck OLED 512 GB
2026-09-03T10:15:22+00:00,3502253370,steamdeck_oled,620,gebraucht,0,38274 Elbe,Steam Deck OLED 512 GB - Neuwertig - 100% Akku
2026-09-03T10:15:22+00:00,3502239467,steamdeck,680,gebraucht,0,54516 Wittlich,"Steam Deck Konsole mit 1TB, kaum genutzt"
2026-09-03T10:15:22+00:00,3502203245,steamdeck_oled,599,gebraucht,0,53909 Zülpich,TOP Angebot! Valve Steam Deck OLED 512 GB - Top Zustand
2026-09-03T10:15:22+00:00,3502200601,steamdeck_oled,549,gebraucht,0,63512 Hainburg,Valve Steam Deck OLED 512GB
2026-09-03T10:18:36+00:00,3502337859,ps5_digital,570,gebraucht,0,48683 Ahaus,PlayStation 5 Slim Digital Edition
2026-09-03T10:18:36+00:00,3502337463,ps5_slim_digital,320,neu,0,42489 Wülfrath,PS5 Slim Digital Edition Schwarz + Controller + OVP
2026-09-03T10:18:36+00:00,3502335988,ps5_disc,480,gebraucht,0,27729 Hambergen,Ps5. Ps4 zu verkaufen
2026-09-03T10:23:34+00:00,3502339967,ps5_slim,12345,gebraucht,0,91275 Auerbach in der Oberpfalz,ps5 slim verkauf oder tauschen
2026-09-03T10:23:34+00:00,3502339029,ps5_digital,320,gebraucht,0,01307 Johannstadt,PlayStation 5 digital
2026-09-03T10:25:17+00:00,3502343765,switch,150,gebraucht,0,41352 Korschenbroich,"Nintendo Switch von 2019 , 32GB Speicher"
2026-09-03T10:25:17+00:00,3502343503,switch_oled,300,neu,0,32052 Herford,Nintendo Switch (1) OLED (HK-Version) weiß-schwarz NEU & OVP TOP
2026-09-03T10:25:17+00:00,3502341311,switch,150,gebraucht,0,33729 Milse,Nintendo Switch
2026-09-03T10:26:57+00:00,3502344164,ps5_disc,420,gebraucht,1,47551 Bedburg-Hau,PlayStation 5  Disc mit Standfuß mit 2 Controller!
2026-09-03T10:26:57+00:00,3502342607,ps5_pro,700,gebraucht,0,32545 Bad Oeynhausen,Ps5 pro Playstation 5
2026-09-03T10:58:35+00:00,3502373990,ps5_pro,850,neu,0,99734 Nordhausen,Ps5 pro im neuwertigen Zustand
2026-09-03T10:58:35+00:00,3502373388,ps5_slim,250,gebraucht,0,22941 Bargteheide,Sony PlayStation 5 Slim Konsole mit Controller und Kabeln
2026-09-03T10:58:35+00:00,3502372880,ps5_disc,650,gebraucht,1,21509 Glinde,Sony PlayStation 5 Konsole mit 2 Controllern & dbrand Skin
2026-09-03T10:58:35+00:00,3502366887,ps5_disc,470,gebraucht,0,85053 Ingolstadt,Ps5 + Monitor +  Lüfter
2026-09-03T10:58:35+00:00,3502366760,ps5_disc,525,neu,0,10115 Mitte,PlayStation 5 1TB
2026-09-03T10:58:35+00:00,3502365288,ps5_slim,490,gebraucht,0,79183 Waldkirch,PlayStation 5 Slim Konsole - ca. 1 Jahr alt
2026-09-03T10:58:35+00:00,3502359029,ps5_slim_digital,380,neu,0,42489 Wülfrath,PS5 Slim Digital Edition Schwarz + Controller + OVP
2026-09-03T10:58:35+00:00,3502354506,ps5_disc,389,gebraucht,0,94315 Straubing,Sony PlayStation 5 Konsole mit Controller und Gran Turismo 7
2026-09-03T10:58:35+00:00,3502352827,ps5_disc,150,gebraucht,0,41189 Mönchengladbach,PS5 AimController - Joker Design
2026-09-03T10:58:35+00:00,3502350718,ps5_disc,350,gebraucht,0,48565 Steinfurt,Sony Ps5 Schwarz
2026-09-03T10:58:35+00:00,3502348156,ps5_slim,449,gebraucht,0,67227 Frankenthal (Pfalz),Ps5 Slim mit Garantie
2026-09-03T10:58:43+00:00,3502373822,switch_oled,200,neu,0,82024 Taufkirchen,Nintendo Switch OLED 64GB weiß Wie neu
2026-09-03T10:58:43+00:00,3502372941,switch,150,gebraucht,0,33189 Schlangen,Nintendo Switch Konsole mit Joy-Cons und Kabeln
2026-09-03T10:58:43+00:00,3502372069,switch2,399,neu,0,59590 Geseke,"Nintendo Switch 2 mit OVP, Garantie & Quittung"
2026-09-03T10:58:43+00:00,3502370834,switch2,449,gebraucht,1,85664 Hohenlinden,Nintendo Switch 2 neuwertig + 3 Spiele + Tasche + Rechnung
2026-09-03T10:58:43+00:00,3502368745,switch_oled,289,gebraucht,0,96215 Lichtenfels,Nintendo Switch OLED + 2 Spiele – Mario Kart 8 Deluxe & Pokémon L
2026-09-03T10:58:43+00:00,3502365997,switch,129,gebraucht,0,97906 Faulbach,Nintendo Switch mit viel Zubehör guter Zustand
2026-09-03T10:58:43+00:00,3502365842,switch_lite,70,gebraucht,0,29223 Celle,Nintendo Switch Lite blau
2026-09-03T10:58:43+00:00,3502364857,switch,199,gebraucht,0,50737 Longerich,Nintendo Switch 1 (Modell 1 Version 1)
2026-09-03T10:58:43+00:00,3502363634,switch_lite,130,gebraucht,0,94513 Schönberg,Nintendo Switch Lite Türkis.... plus Zubehör
2026-09-03T10:58:43+00:00,3502362635,switch,169,gebraucht,0,10315 Lichtenberg,Nintendo Switch V2 + Zubehör – Komplettset
2026-09-03T10:58:43+00:00,3502361054,switch,269,gebraucht,0,86529 Schrobenhausen,Nintendo Switch
2026-09-03T10:58:43+00:00,3502360282,switch,100,gebraucht,0,22147 Hamburg Rahlstedt,Nintendo Switch V2 Neon-Rot/Neon-Blau + Hülle + Spielkarte
2026-09-03T10:58:43+00:00,3502349902,switch,249,gebraucht,0,97215 Simmershofen,Nintendo Switch mit 2 Spielen
2026-09-03T10:58:43+00:00,3502347354,switch,350,neu,0,60599 Nordend,Nintendo Switch Pokémon Pikachu & Eevee Edition OVP
2026-09-03T10:58:43+00:00,3502347189,switch,150,gebraucht,0,56338 Braubach,Nintendo Switch 32 GB zu verkaufen!
2026-09-03T10:58:43+00:00,3502347097,switch,180,gebraucht,0,58089 Hagen,Nintendo Switch+Hogwarts Legacy+lila Controller+Zubehör
2026-09-03T10:58:46+00:00,3502373426,steamdeck_oled,649,gebraucht,0,80804 Schwabing-Freimann,SteamDeck OLED 1TB + Case + Ladekabel
2026-09-03T10:58:46+00:00,3502369885,steamdeck,430,gebraucht,0,66111 St Johann,Steam Deck LCD 256 GB Valve Dockingstation + 8BitDo Ultimate 2C
2026-09-03T10:58:46+00:00,3502347746,steamdeck_oled,450,gebraucht,0,99086 Erfurt,Steam Deck OLED 512gb
2026-09-03T10:58:46+00:00,3502190603,steamdeck_oled,550,neu,0,91126 Schwabach,Steam Deck OLED 1TB - wie neu - Topzustand - incl. OVP
2026-09-03T09:19:55+00:00,3502276157,ps5_disc,450,gebraucht,0,42551 Velbert,Sony PlayStation 5 mit original Verpackung
2026-09-03T09:19:55+00:00,3502274538,ps5_digital,450,gebraucht,0,66117 Alt-Saarbrücken,Ps5 digital edition
2026-09-03T09:19:55+00:00,3502273388,ps5_pro,1099,neu,0,60314 Ostend,PlayStation 5 Pro PS5 NEU OVP
2026-09-03T09:19:55+00:00,3502270158,ps5_pro,850,neu,0,65606 Villmar,"PS5 Pro 3Monate Alt, OVP&Rechnung"
2026-09-03T09:19:55+00:00,3502269566,ps5_digital,300,gebraucht,0,29614 Soltau,PlayStation 5 digital
2026-09-03T09:19:55+00:00,3502266691,ps5_disc,150,gebraucht,0,48143 Centrum,PS5 1TB mit defektem Laufwerk
2026-09-03T09:19:55+00:00,3502262046,ps5_disc,650,gebraucht,0,40627 Vennhausen,PlayStation 5 Disc Edition mit Pulse 3D Headset & DualSense Edge
2026-09-03T09:19:55+00:00,3502249282,ps5_disc,430,neu,0,88400 Biberach an der Riß,PlayStation 5 Konsole mit blauem Controller & OVP
2026-09-03T09:19:55+00:00,3502248398,ps5_pro,499,gebraucht,1,02625 Bautzen,Sony PlayStation 5 Pro 2TB mit Laufwerk und 2 Controller
2026-09-03T09:19:55+00:00,3502248244,ps5_disc,400,gebraucht,0,37308 Heilbad Heiligenstadt,PlayStation 5
2026-09-03T09:19:55+00:00,3502247424,ps4_slim,50,gebraucht,0,86356 Neusäß,"PS4 PlayStation 4 slim 500gb inkl. Controller, Zubehör Kabel HDMi"
2026-09-03T09:19:55+00:00,3502247278,ps5_slim_digital,500,gebraucht,0,39108 Magdeburg,Sony PlayStation 5 Ps5 Slim Konsole 1TB Digital Edition
2026-09-03T09:19:55+00:00,3502081319,ps5_disc,690,gebraucht,0,22607 Hamburg Groß Flottbek,Sony PlayStation 5 Konsole mit Controller
2026-09-03T09:19:55+00:00,3502232414,ps5_disc,400,gebraucht,0,56412 Ruppach-Goldhausen,Sony PlayStation 5 Disk Edition mit einem Controller
2026-09-03T09:19:55+00:00,3502225627,ps5_disc,450,neu,0,10967 Kreuzberg,Sony PlayStation 5 Disc Edition Schwarz PS5
2026-09-03T09:19:55+00:00,3502223109,ps5_digital,400,gebraucht,0,51061 Köln Flittard,Playstation 5 - Digital Edition
2026-09-03T09:20:09+00:00,3502282628,switch_lite,170,neu,0,65329 Hohenstein,Nintendo Switch Lite – Grau – OVP & Ladegerät
2026-09-03T09:20:09+00:00,3502275633,switch,220,gebraucht,1,72631 Aichtal,"Nintendo Switch Konsole neon-rot, neon-blau"
2026-09-03T09:20:09+00:00,3502274891,switch,220,gebraucht,1,44267 Benninghofen-Loh,Nintendo Switch Komplettset mit 4 Spielen und Zubehör
2026-09-03T09:20:09+00:00,3502271818,switch,149,neu,0,38226 Salzgitter,Nintendo Switch V1 (Top Zustand) Komplettset in OVP | CFW Fähig
2026-09-03T09:20:09+00:00,3502270966,switch_oled,220,gebraucht,0,38667 Bad Harzburg,Nintendo Switch OLED Modell mit viel Zubehör & JC200 Gamepad
2026-09-03T09:20:09+00:00,3502268675,switch,130,gebraucht,0,89335 Ichenhausen,Nintendo Switch
2026-09-03T09:20:09+00:00,3502267354,switch,230,gebraucht,0,06295 Eisleben,Nintendo Switch inkl. Zubehör
2026-09-03T09:20:09+00:00,3502266416,switch,180,gebraucht,0,06124 Halle,Nintendo Switch + Dock| Netzteil & HDMI | TOP ZUSTAND
2026-09-03T09:20:09+00:00,3502265801,switch2,445,gebraucht,0,59514 Welver,"Nintendo switch 2, neuwertig, mit Kirby-Controller"
2026-09-03T09:20:09+00:00,3502261402,switch_lite,130,gebraucht,2,53757 Sankt Augustin,Nintendo Switch lite
2026-09-03T09:20:09+00:00,3502250578,switch,150,gebraucht,0,78120 Furtwangen,Nintendo Switch Konsole mit Zubehör
2026-09-03T09:20:09+00:00,3502248556,switch,160,gebraucht,0,23769 Fehmarn,Nintendo Switch Konsole mit Joy-Cons und Dockingstation
2026-09-03T09:20:09+00:00,3502245130,switch2,270,gebraucht,0,23769 Westfehmarn,Nintendo Switch 2
2026-09-03T09:20:09+00:00,3502242549,switch,200,neu,0,67663 Kaiserslautern,Nintendo Switch Konsole in OVP
2026-09-03T09:20:09+00:00,3502242115,switch,180,gebraucht,0,26759 Hinte,Nintendo Switch Konsole - Pikachu & Eevee Edition
2026-09-03T09:20:09+00:00,3502241541,switch,250,gebraucht,0,92245 Kümmersbruck,Nintendo Switch 1 Konsole mit Ring-Con und Zubehör
2026-09-03T09:20:09+00:00,3502241460,switch,200,gebraucht,0,45279 Steele,Nintendo Switch Monster Hunter Rise Edition inkl. Pro Controller
2026-09-03T09:20:09+00:00,3502238172,switch,200,gebraucht,0,13053 Hohenschönhausen,Nintendo Switch Mario Red Edition Konsole mit Zubehör
2026-09-03T09:20:09+00:00,3502238066,switch_oled,400,gebraucht,0,57539 Oettershagen,"Nintendo Switch Oled Splatoon Edition mit viel Zubehör,neuwertig"
2026-09-03T09:20:09+00:00,3502237807,switch,175,gebraucht,0,47589 Uedem,Nintendo Switch Nintendo Switch Konsole inkl. Super Mario Maker 2
2026-09-03T09:20:09+00:00,3502083212,switch_oled,200,neu,0,08340 Schwarzenberg (Erzgebirge),Nintendo Switch OLED Modell - Weiß - Ohne Gebrauchsspuren
2026-09-03T09:20:09+00:00,3502222355,switch_oled,250,neu,0,13125 Karow,Nintendo switch oled Neu  Rechnung vorhanden
2026-09-03T11:02:56+00:00,3502377678,ps4_slim,120,gebraucht,1,93128 Regenstauf,Konsole PS4 Slim 500 GB
2026-09-03T11:03:00+00:00,3502375513,switch_oled,199,gebraucht,0,61381 Friedrichsdorf,Nintendo Switch Oled
2026-09-03T11:03:00+00:00,3502374730,switch_lite,149,gebraucht,0,09224 Mittelbach,Nintendo Switch Lite Türkis Spielekonsole mit Pokemon Karmesin
2026-09-03T11:03:03+00:00,3502372416,xbox_series_s,210,neu,0,99734 Nordhausen,Xbox Series S 512 GB – neuwertig – OVP & Zubehör
2026-09-03T11:03:03+00:00,3502365286,xbox_series_s,170,gebraucht,0,29439 Lüchow,"Xbox Series S, 512 GB"
2026-09-03T11:03:06+00:00,3502375721,steamdeck_oled,300,gebraucht,0,33100 Paderborn,"Steam Deck OLED 1,5 TB + TV-Set: Dockingstation + Gamepad"
2026-09-03T11:08:12+00:00,3502380854,ps5_disc,200,gebraucht,0,46286 Dorsten,Sony PlayStation 5 Konsole
2026-09-03T11:08:12+00:00,3502380718,ps5_digital,350,gebraucht,0,98529 Suhl,Ps5 Digital Edition
2026-09-03T11:08:20+00:00,3502381374,switch_oled,279,gebraucht,0,"04103 Leipzig, Zentrum",Nintendo Switch OLED – sehr guter Zustand + 2 Spiele + Zubehör
2026-09-03T11:08:20+00:00,3502379881,switch_oled,250,gebraucht,0,99610 Sömmerda,Nintendo Switch OLED Weiß + Animal Crossing New Horizons
2026-09-03T11:08:20+00:00,3502379485,switch2,400,gebraucht,0,01139 Pieschen,Nintendo Switch 2 Neuwertig
2026-09-03T11:08:23+00:00,3502380950,xbox_series_x,500,neu,0,39114 Magdeburg,Xbox Series X 1TB Konsole mit Controller und OVP
2026-09-03T11:08:26+00:00,3502382357,steamdeck_oled,649,neu,0,13509 Reinickendorf,Steam Deck OLED 512 GB – NEU & OVP – ungeöffnet – Rechnung
2026-09-03T11:13:23+00:00,3502376333,ps5_disc,500,neu,0,39114 Magdeburg,PlayStation 5 Disk Edition 825GB mit Custom Controller & OVP
2026-09-03T11:13:26+00:00,3502386418,switch_lite,120,gebraucht,0,45357 Essen-Borbeck,Nintendo Switch Lite Koralle inkl. Ladegerät
2026-09-03T11:13:26+00:00,3502385188,switch_lite,100,gebraucht,0,26441 Jever,Nintendo Switch Lite
2026-09-03T11:13:26+00:00,3502384160,switch_lite,85,gebraucht,0,18246 Bützow,Nintendo Switch Lite
2026-09-03T11:13:26+00:00,3476258814,switch,186,gebraucht,0,38448 Wolfsburg,Nintendo Switch V2 (besserer Akku) mit Original-Karton & Zubehör
2026-09-03T11:13:26+00:00,3502383670,switch,250,gebraucht,0,91074 Herzogenaurach,Nintendo Switch
2026-09-03T11:13:26+00:00,3502383180,switch,260,gebraucht,2,63741 Aschaffenburg,"Nintendo Switch mit 6 Spielen, Zelda,Mario odyssey, Pokemon etc"
2026-09-03T11:18:00+00:00,3502389597,ps5_disc,400,neu,0,24768 Rendsburg,PlayStation 5 Neu Zustand
2026-09-03T11:18:00+00:00,3502388995,ps5_disc,380,gebraucht,0,88416 Ochsenhausen,PlayStation 5 mit CD Laufwerk 1TB
2026-09-03T11:22:38+00:00,3502153848,ps5_slim,400,gebraucht,0,01705 Freital,PlayStation 5 Slim Konsole mit DualSense Controller
2026-09-03T11:22:38+00:00,3502395454,ps5_disc,470,gebraucht,1,09599 Freiberg,PlayStation 5 Disc Edition 825GB mit Zubehör & 4TB Festplatte
2026-09-03T11:22:41+00:00,3502396468,switch_oled,180,gebraucht,0,12055 Neukölln,Nintendo Switch Oled
2026-09-03T11:22:41+00:00,3502395961,switch2,380,gebraucht,0,12055 Neukölln,Nintendo Switch 2
2026-09-03T11:22:43+00:00,3502314593,xbox_series_s,220,gebraucht,1,65582 Diez,Xbox One S Elite Series 2 Controller Tastatur & Maus
2026-09-03T11:44:34+00:00,3502415605,ps5_digital,450,neu,0,56564 Neuwied,PS5 Digital Edition Original/Fat 825GB + DualSense + OVP
2026-09-03T11:44:34+00:00,3502413890,ps5_slim,500,gebraucht,0,36304 Alsfeld,PlayStation 5 PS5 Slim Disk Version 1TB voll funktionsfähig
2026-09-03T11:44:34+00:00,3502413125,ps5_digital,460,gebraucht,0,36304 Alsfeld,PlayStation 5 PS5 Digital Slim Version 1TB voll funktionsfähig
2026-09-03T11:44:34+00:00,3502412699,ps5_pro,450,neu,0,67574 Osthofen,Sony PlayStation 5 Pro 1 TB mit OVP.
2026-09-03T11:44:34+00:00,3502412130,ps5_pro,450,neu,0,66538 Neunkirchen,Verkaufen!! PlayStation 5 Pro Digital Edition 2TB
2026-09-03T11:44:34+00:00,3502412098,ps5_digital,390,gebraucht,0,36304 Alsfeld,PlayStation 5 PS5 Digital Slim Version 1TB Lüfter laut
2026-09-03T11:44:34+00:00,3502411909,ps5_slim,375,neu,0,51643 Gummersbach,Ps5 Slim Disc Neu
2026-09-03T11:44:34+00:00,3502411155,ps5_disc,220,gebraucht,0,94431 Pilsting,Sony PlayStation VR2 PS VR2 für PS5 inkl. 2 Sense Controller + La
2026-09-03T11:44:34+00:00,3502409437,ps5_slim_digital,380,gebraucht,0,99842 Ruhla,Ps5 slim Digital Edition  825GB mit Rechnung
2026-09-03T11:44:34+00:00,3470214517,ps5_slim,999,gebraucht,0,36093 Künzell,PS 5 Slim Budle
2026-09-03T11:44:34+00:00,3502404226,ps5_pro,549,neu,1,07980 Berga/Elster,Sony PlayStation 5 Pro Weiß Mit Laufwerk + 2 Controller
2026-09-03T11:44:34+00:00,3502399174,ps5_slim,375,gebraucht,0,68169 Mannheim,PS5 Slim 1 TB
2026-09-03T11:44:34+00:00,3502397269,ps5_slim_digital,399,gebraucht,0,99091 Erfurt,Sony PS5 Slim Digital Edition – 825 GB – Weiß
2026-09-03T11:44:43+00:00,3502416171,switch_lite,90,gebraucht,0,47799 Krefeld,Nintendo Switch Lite
2026-09-03T11:44:43+00:00,3502415204,switch,140,neu,0,33098 Paderborn,TOP Zustand Nintendo Switch (Rot/Blau) inkl. Zubehör & OVP
2026-09-03T11:44:43+00:00,3502413836,switch_oled,190,gebraucht,1,52224 Stolberg (Rhld),Nintendo Switch OLED Modell - Weiß - Guter Zustand
2026-09-03T11:44:43+00:00,3502413219,switch,390,gebraucht,0,54516 Wittlich,Switch plus Spiele
2026-09-03T11:44:43+00:00,3502391387,switch2,380,gebraucht,0,84539 Ampfing,Nintendo Switch 2
2026-09-03T11:44:43+00:00,3502408312,switch,150,gebraucht,0,"04109 Leipzig, Zentrum",Nintendo Switch
2026-09-03T11:44:43+00:00,3502408276,switch,95,gebraucht,0,12623 Mahlsdorf,Nintendo Switch Tablet nur Konsole
2026-09-03T11:44:43+00:00,3502408014,switch,160,gebraucht,0,66333 Völklingen,Nintendo Switch mit Tasche
2026-09-03T11:44:43+00:00,3502402663,switch,250,gebraucht,1,49401 Damme,Nintendo Switch
2026-09-03T11:44:43+00:00,3502398532,switch_oled,219,neu,0,45770 Marl,Nintendo Switch OLED | weiß | wie neu mit OVP
2026-09-03T11:44:43+00:00,3502397985,switch,299,gebraucht,0,61169 Friedberg (Hessen),"Nintendo Switch 1,  V2,  Komplett-Bundle"
2026-09-03T11:44:43+00:00,3502397756,switch_oled,199,gebraucht,0,26969 Butjadingen,Nintendo Switch OLED Modell weiß mit Spiel und Zubehör
2026-09-03T11:44:46+00:00,3502409619,xbox_series_s,1400,neu,0,73760 Ostfildern,Microsoft Xbox Series X25 Limited Edition Vorbestellung ✅
2026-09-03T11:44:46+00:00,3502403353,xbox_series_x,299,gebraucht,1,07980 Berga/Elster,Microsoft Xbox Series x 1TB Weiß 2 Controller
2026-09-03T11:44:46+00:00,3502402091,xbox_series_x,290,gebraucht,3,02827 Görlitz,Xbox Series X 1TB + Original Verpackung + 11 Spiele
2026-09-03T19:34:46+00:00,3502831362,ps5_disc,500,gebraucht,0,44532 Lünen,PlayStation 5
2026-09-03T19:34:46+00:00,3502831223,ps5_digital,450,gebraucht,1,31535 Neustadt am Rübenberge,PlayStation 5 digital mit 2 Controller
2026-09-03T19:34:46+00:00,3502827115,ps5_slim,280,gebraucht,1,06567 Bad Frankenhausen/Kyffhäuser,SONY PS5 Slim mit Laufwerk +2 Controller
2026-09-03T19:34:46+00:00,3502819495,ps5_disc,499,neu,1,20144 Hamburg Eimsbüttel (Stadtteil),Sony PlayStation 5 mit Laufwerk - 2 Controller+OVP+2 Standfüße
2026-09-03T19:34:46+00:00,3502813423,ps5_slim,550,neu,1,52349 Düren,ps5 slim 2 controller  disc
2026-09-03T19:34:46+00:00,3502585586,ps5_disc,430,gebraucht,0,31515 Wunstorf,Ps5 Disc Version
2026-09-03T19:34:46+00:00,3502808691,ps5_disc,330,gebraucht,0,42551 Velbert,ps5 konsole
2026-09-03T19:34:46+00:00,3502807414,ps5_disc,450,gebraucht,0,95239 Zell i. Fichtelgebirge,Sony PlayStation 5 Disc Edition Konsole
2026-09-03T19:34:46+00:00,3502805336,ps5_disc,450,gebraucht,0,27711 Osterholz-Scharmbeck,Playstation 5
2026-09-03T19:34:46+00:00,3502799556,ps5_slim,490,neu,0,53332 Bornheim,Sony PlayStation 5 Slim Disc  1TB inkl. OVP und Rechnung
2026-09-03T19:34:55+00:00,3502830796,switch2,380,neu,1,06536 Südharz,Nintendo Switch 2 OVP + 2 Controller + Mario Jamboree
2026-09-03T19:34:55+00:00,3502830063,switch_lite,120,gebraucht,0,82396 Pähl,"Nintendo Switch Lite, türkis"
2026-09-03T19:34:55+00:00,3502829756,switch,180,neu,1,41462 Neuss,Nintendo Switch Konsole mit Joy-Cons in OVP
2026-09-03T19:34:55+00:00,3502827953,switch_lite,115,neu,0,86161 Augsburg,Nintendo Switch Lite Türkis inkl. OVP – Top Zustand
2026-09-03T19:34:55+00:00,3502827186,switch,129,gebraucht,1,39624 Kalbe (Milde),Nintendo Switch V1 HAC-001 Konsole + Neon Joy-Con Rot/Blau
2026-09-03T19:34:55+00:00,3502825226,switch_lite,139,gebraucht,0,68309 Mannheim,Nintendo Switch Lite Grau + Assassin’s Creed III + Tasche
2026-09-03T19:34:55+00:00,3502824843,switch,180,gebraucht,0,46459 Rees,Nintendo Switch Konsole mit Zubehör und 2 Spielen
2026-09-03T19:34:55+00:00,3502824765,switch_oled,200,gebraucht,1,35108 Allendorf,Nintendo Switch Oled
2026-09-03T19:34:55+00:00,3502821303,switch_oled,400,gebraucht,1,67435 Neustadt an der Weinstraße,Nintendo Switch OLED mit Modchip
2026-09-03T19:34:55+00:00,3502820220,switch,165,neu,0,92249 Vilseck,nintendo switch ( 2 Version ) mit ovp
2026-09-03T19:34:55+00:00,3502818001,switch_oled,250,neu,0,13125 Karow,Nintendo switch oled Neu
2026-09-03T19:34:55+00:00,3502811100,switch,280,gebraucht,0,66333 Völklingen,Nintendo Switch mit beleuchtetem Custom Acryl Dock
2026-09-03T19:34:55+00:00,3502810981,switch2,389,neu,0,73525 Schwäbisch Gmünd,Nintendo Switch 2 Konsole *NEU*
2026-09-03T19:34:55+00:00,3502808642,switch,180,neu,0,33129 Delbrück,Nintendo Switch Konsole inkl OVP und Splatoon
2026-09-03T19:34:55+00:00,3502808551,switch,160,neu,0,17213 Malchow,Nintendo Switch
2026-09-03T19:34:55+00:00,3502807895,switch,150,gebraucht,0,45721 Haltern am See,Eine Nintendo Switch 1 an
2026-09-03T19:34:55+00:00,3502806716,switch,220,gebraucht,0,71034 Böblingen,Nintendo Switch mit Zubehör
2026-09-03T19:34:55+00:00,3502805733,switch2,385,neu,0,06469 Nachterstedt,Nintendo Switch 2 Konsole Neu OVP
2026-09-03T19:34:55+00:00,3502803685,switch,260,gebraucht,0,72461 Albstadt,Nintendo Switch
2026-09-03T19:34:55+00:00,3502802895,switch_oled,250,gebraucht,0,12524 Treptow,Nintendo Switch OLED Konsole mit Zubehör
2026-09-03T19:34:58+00:00,3502826023,xbox_one,50,gebraucht,1,91284 Neuhaus a.d. Pegnitz,XBOX One S
2026-09-03T19:34:58+00:00,3502825534,xbox_series_x,700,gebraucht,3,64372 Ober-Ramstadt,Xbox Series X Konsole mit Controller 10 spiele
2026-09-03T19:34:58+00:00,3502821523,xbox_series_s,250,gebraucht,1,85777 Fahrenzhausen,Xbox Series S 512GB - Weiß + 2 Controller
2026-09-03T19:34:58+00:00,3502820511,xbox_series_s,290,gebraucht,0,86159 Augsburg,Xbox Series S 1TB Carbon Black + Controller + 2 Spiele
2026-09-03T19:34:58+00:00,3502814253,xbox_series_s,250,gebraucht,0,28329 Neue Vahr Nord,Xbox Series S mit Halterung und eingebauter Kühlung
2026-09-03T19:34:58+00:00,3502801232,xbox_series_x,650,gebraucht,1,38364 Schöningen,XBOX SERIES X 1TB
2026-09-03T19:34:58+00:00,3502797027,xbox_series_s,220,gebraucht,0,36119 Neuhof,Xbox S 512 GB
2026-09-03T19:34:58+00:00,3502751573,xbox_series_x,550,gebraucht,0,67454 Haßloch,Xbox Series X 1TB Konsole mit Laufwerk
2026-09-03T19:34:58+00:00,3502748756,xbox_series_s,510,gebraucht,0,77654 Offenburg,Xbox series S +Msi Monitor
2026-09-03T19:34:58+00:00,3502737704,xbox_series_x,300,gebraucht,0,63526 Erlensee,Xbox series x für 300 Euro
2026-09-03T19:34:58+00:00,3502731847,xbox_series_x,550,neu,0,10625 Charlottenburg,Xbox Series X 1TB Konsole mit Controller und OVP
2026-09-03T19:34:58+00:00,3502715350,xbox_series_x,450,gebraucht,0,90547 Stein,Xbox Series X Konsole mit Controller
2026-09-03T19:34:58+00:00,3502713622,xbox_series_x,799,gebraucht,0,63839 Kleinwallstadt,Xbox Series X Galaxy Edition mit 2TB
2026-09-03T19:35:02+00:00,3502832489,steamdeck,310,gebraucht,0,44894 Bochum-Ost,Steam Deck LCD 512GB inkl. Case
2026-09-03T19:35:02+00:00,3502813942,steamdeck_oled,630,gebraucht,0,38274 Elbe,Steam Deck OLED 512 GB - Neuwertig - 100% Akku
2026-09-03T19:35:02+00:00,3502762995,steamdeck_oled,620,gebraucht,0,71065 Sindelfingen,Steam Deck 512 GB OLED
